"area","area_code","category","flow_score","traffic_score","consumer_score","dead_time","dead_gap","dead_gap_count","dead_gap_score","active_time_count","inactive_time","incomplete_time","analysis_available","analysis_status","twin_name","similarity","twin_conversion","similarity_definition"
"북한산우이역 2번",3110341,"한식음식점",78.1979977753059,18.612334801762113,78.1979977753059,"뚜렷한 DEAD TIME 없음",0,0,0,5,"","",TRUE,"분석 가능","서울북부고용노동지청",79.77614015572858,92.880978865406007,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"북한산우이역 2번",3110341,"분식전문점",32.299741602067186,7.579462102689487,32.299741602067186,"17~21",95.58441558441558,1167.042024038752,95.58441558441558,4,"21~24","",TRUE,"분석 가능","시흥4동주민센터(서울신흥초등학교)",80.58785529715762,37.2093023255814,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"북한산우이역 2번",3110341,"호프-간이주점",98.79759519038076,7.766990291262135,98.79759519038076,"뚜렷한 DEAD TIME 없음",0,0,0,5,"","",TRUE,"분석 가능",NA,NA,NA,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"북한산우이역 2번",3110341,"커피-음료",8.982035928143713,13.24599708879185,8.982035928143713,"17~21",93.69369369369369,1468.937418472982,93.69369369369369,4,"00~06,21~24","",TRUE,"분석 가능","솔밭공원역 2번",86.1059131736527,19.46107784431138,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"북한산우이역 2번",3110341,"편의점",94.60154241645245,4.75,94.60154241645245,"뚜렷한 DEAD TIME 없음",0,0,0,5,"","",TRUE,"분석 가능","이화달팽이길",80.47879177377892,100,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"국립재활원",3110342,"분식전문점",3.359173126614987,51.58924205378973,3.359173126614987,"11~14",98.96103896103897,262.8060518980113,98.96103896103897,4,"00~06,06~11","",TRUE,"분석 가능","당고개역 5번",90.61692506459949,10.852713178294573,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"국립재활원",3110342,"편의점",21.336760925449873,46.75,21.336760925449873,"뚜렷한 DEAD TIME 없음",0,0,0,5,"","",TRUE,"분석 가능","연천초등학교",88.65681233933162,34.70437017994858,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"무너미어린이공원",3110343,"한식음식점",5.672969966629588,47.57709251101321,5.672969966629588,"06~11",95.54285714285714,58.61170628709,95.54285714285714,5,"","",TRUE,"분석 가능","도봉우체국",92.35956618464961,74.972191323693,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"무너미어린이공원",3110343,"분식전문점",63.04909560723514,30.073349633251834,63.04909560723514,"뚜렷한 DEAD TIME 없음",0,0,0,5,"","",TRUE,"분석 가능","장곡초등학교",89.30878552971576,80.36175710594316,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"무너미어린이공원",3110343,"커피-음료",6.58682634730539,40.90247452692867,6.58682634730539,"06~11",98.00613496932516,62.313935803800646,98.00613496932516,5,"00~06","",TRUE,"분석 가능","당고개역 5번",93.95583832335329,99.8502994011976,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"무너미어린이공원",3110343,"편의점",2.313624678663239,23.75,2.313624678663239,"11~14",97.68637532133675,22052.582758758497,97.68637532133675,5,"","",TRUE,"분석 가능","당고개역 5번",89.1388174807198,89.46015424164524,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"화계중학교",3110344,"한식음식점",3.4482758620689653,26.431718061674008,3.4482758620689653,"21~24",98.65016872890888,89.20217766331962,98.65016872890888,5,"00~06","",TRUE,"분석 가능","봉원사",86.9785873192436,99.88876529477196,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"화계중학교",3110344,"커피-음료",12.574850299401197,20.815138282387192,12.574850299401197,"11~14",93.55322338830585,156.38809706205404,93.55322338830585,3,"00~06,06~11,21~24","",TRUE,"분석 가능","봉원사",85.59131736526946,50.44910179640718,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"솔밭공원역 2번",3110345,"한식음식점",72.08008898776419,37.11453744493392,72.08008898776419,"뚜렷한 DEAD TIME 없음",0,0,0,5,"","",TRUE,"분석 가능","연신내역 2번",85.75500556173526,84.53837597330367,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"솔밭공원역 2번",3110345,"호프-간이주점",13.026052104208416,21.35922330097087,13.026052104208416,"뚜렷한 DEAD TIME 없음",0,0,0,4,"06~11","",TRUE,"분석 가능","도신초등학교",88.15130260521042,68.7374749498998,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"솔밭공원역 2번",3110345,"커피-음료",19.46107784431138,29.985443959243085,19.46107784431138,"17~21",95.04504504504504,1209.675217767067,95.04504504504504,4,"00~06,21~24","",TRUE,"분석 가능","시흥4동주민센터(서울신흥초등학교)",87.93038922155688,98.05389221556887,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"4.19민주묘지역 2번",3110346,"한식음식점",74.3047830923248,62.88546255506608,74.3047830923248,"뚜렷한 DEAD TIME 없음",0,0,0,5,"","",TRUE,"분석 가능","방화역 2번",83.69716351501668,96.88542825361512,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"4.19민주묘지역 2번",3110346,"분식전문점",79.84496124031007,46.454767726161364,79.84496124031007,"뚜렷한 DEAD TIME 없음",0,0,0,5,"00~06","",TRUE,"분석 가능","백산초등학교",80.4748062015504,90.69767441860465,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"4.19민주묘지역 2번",3110346,"호프-간이주점",9.418837675350701,47.96116504854369,9.418837675350701,"뚜렷한 DEAD TIME 없음",0,0,0,5,"","",TRUE,"분석 가능","수유역 2번",83.16633266533067,73.94789579158316,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"4.19민주묘지역 2번",3110346,"커피-음료",88.92215568862275,58.22416302765647,88.92215568862275,"뚜렷한 DEAD TIME 없음",0,0,0,5,"","",TRUE,"분석 가능","숭실대입구역 4번",84.12238023952095,98.80239520958084,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"4.19민주묘지역 2번",3110346,"편의점",41.645244215938305,42,41.645244215938305,"뚜렷한 DEAD TIME 없음",0,0,0,5,"","",TRUE,"분석 가능","이수역 9번",86.31105398457584,83.29048843187661,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"강북문화예술회관",3110348,"한식음식점",66.85205784204672,92.62114537444934,66.85205784204672,"뚜렷한 DEAD TIME 없음",0,0,0,5,"","",TRUE,"분석 가능","굽은다리역 2번",89.62736373748609,78.9766407119021,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"강북문화예술회관",3110348,"호프-간이주점",59.719438877755515,88.7378640776699,59.719438877755515,"뚜렷한 DEAD TIME 없음",0,0,0,4,"06~11","",TRUE,"분석 가능","굽은다리역 2번",87.95090180360722,65.7314629258517,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"강북문화예술회관",3110348,"커피-음료",75.2994011976048,90.68413391557496,75.2994011976048,"뚜렷한 DEAD TIME 없음",0,0,0,5,"00~06","",TRUE,"분석 가능","굽은다리역 2번",87.28480538922156,98.95209580838323,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"강북문화예술회관",3110348,"편의점",18.76606683804627,86.25,18.76606683804627,"뚜렷한 DEAD TIME 없음",0,0,0,5,"","",TRUE,"분석 가능","강서고등학교",89.95822622107968,92.2879177377892,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"화계역 2번",3110349,"호프-간이주점",41.68336673346693,20,41.68336673346693,"뚜렷한 DEAD TIME 없음",0,0,0,4,"06~11","",TRUE,"분석 가능","혜원여고",89.37875751503006,94.98997995991984,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"가오리역 2번",3110350,"한식음식점",61.846496106785324,45.59471365638766,61.846496106785324,"뚜렷한 DEAD TIME 없음",0,0,0,5,"00~06","",TRUE,"분석 가능","도봉우체국",87.55561735261401,74.972191323693,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"가오리역 2번",3110350,"분식전문점",43.669250645994836,28.117359413202937,43.669250645994836,"06~11",95.29085872576178,63.72488293227546,95.29085872576178,4,"00~06,21~24","",TRUE,"분석 가능","대림역 2번",85.88501291989664,83.97932816537468,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"가오리역 2번",3110350,"호프-간이주점",96.9939879759519,28.932038834951456,96.9939879759519,"뚜렷한 DEAD TIME 없음",0,0,0,2,"06~11,11~14,14~17","",TRUE,"분석 가능",NA,NA,NA,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"가오리역 2번",3110350,"커피-음료",72.90419161676647,38.427947598253276,72.90419161676647,"뚜렷한 DEAD TIME 없음",0,0,0,5,"00~06","",TRUE,"분석 가능","쌍문2동우체국",88.84730538922156,90.11976047904191,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"수유북부시장옆",3110351,"한식음식점",36.26251390433816,34.030837004405285,36.26251390433816,"14~17",91.75946547884188,631.9586980614333,91.75946547884188,5,"","",TRUE,"분석 가능","난향초등학교",90.60066740823136,87.98665183537263,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"수유북부시장옆",3110351,"호프-간이주점",NA,17.864077669902912,NA,"뚜렷한 DEAD TIME 없음",0,0,0,0,"","00~06,06~11,11~14,14~17,17~21,21~24",FALSE,"활동 또는 관측 근거 부족",NA,NA,NA,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"수유1동주민센터",3110352,"한식음식점",29.810901001112345,84.36123348017621,29.810901001112345,"뚜렷한 DEAD TIME 없음",0,0,0,5,"","",TRUE,"분석 가능","삼성산자연공원(서울금천초등학교)",91.76167964404894,93.77085650723026,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"수유1동주민센터",3110352,"분식전문점",3.6175710594315245,73.34963325183375,3.6175710594315245,"14~17",98.7012987012987,819.8434343428745,98.7012987012987,3,"00~06,17~21,21~24","",TRUE,"분석 가능","역촌노인복지관",90.58462532299741,14.728682170542637,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"수유1동주민센터",3110352,"호프-간이주점",96.79358717434869,76.89320388349515,96.79358717434869,"뚜렷한 DEAD TIME 없음",0,0,0,3,"06~11,11~14","",TRUE,"분석 가능","역촌역 3번",85.10771543086173,98.59719438877755,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"수유1동주민센터",3110352,"편의점",37.275064267352185,71.25,37.275064267352185,"뚜렷한 DEAD TIME 없음",0,0,0,5,"","",TRUE,"분석 가능","신곡초등학교",88.75321336760925,54.498714652956295,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"수유동우체국",3110353,"한식음식점",88.2091212458287,62.22466960352423,88.2091212458287,"뚜렷한 DEAD TIME 없음",0,0,0,5,"","",TRUE,"분석 가능","서울북부고용노동지청",83.78058954393771,92.880978865406007,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"수유동우체국",3110353,"호프-간이주점",28.857715430861724,47.18446601941748,28.857715430861724,"17~21",92.570281124498,120.59112623491407,92.570281124498,3,"11~14,14~17","",TRUE,"분석 가능","가오리역 1번",90.80661322645291,53.50701402805611,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"수유동우체국",3110353,"편의점",0.5141388174807198,40.5,0.5141388174807198,"11~14",99.74293059125964,16378.981481104154,99.74293059125964,5,"","",TRUE,"분석 가능","신길3동주민센터",87.82133676092545,89.97429305912597,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"삼각산119안전센터",3110354,"한식음식점",94.88320355951056,3.303964757709251,94.88320355951056,"뚜렷한 DEAD TIME 없음",0,0,0,5,"","",TRUE,"분석 가능","창동중학교",88.1952169076752,97.55283648498332,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"삼각산119안전센터",3110354,"커피-음료",94.16167664670658,2.4745269286754,94.16167664670658,"뚜렷한 DEAD TIME 없음",0,0,0,5,"00~06","",TRUE,"분석 가능","상계역",82.37275449101796,96.40718562874252,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"삼양사거리역 2번",3110355,"한식음식점",50.50055617352614,76.3215859030837,50.50055617352614,"뚜렷한 DEAD TIME 없음",0,0,0,5,"","",TRUE,"분석 가능","미아역 5번",88.46635150166853,57.8420467185762,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"삼양사거리역 2번",3110355,"커피-음료",60.47904191616767,71.90684133915575,60.47904191616767,"뚜렷한 DEAD TIME 없음",0,0,0,5,"","",TRUE,"분석 가능","쌍문2동우체국",89.4554640718563,90.11976047904191,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"덕수교",3110356,"한식음식점",87.87541713014461,59.03083700440529,87.87541713014461,"뚜렷한 DEAD TIME 없음",0,0,0,5,"","",TRUE,"분석 가능","예술인마을",85.5464404894327,97.8865406006674,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"덕수교",3110356,"호프-간이주점",29.659318637274552,43.30097087378641,29.659318637274552,"뚜렷한 DEAD TIME 없음",0,0,0,3,"06~11,11~14","",TRUE,"분석 가능","개웅초등학교(개웅중학교)",87.09919839679358,49.899799599198396,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"가오리역 1번",3110357,"한식음식점",67.96440489432703,59.140969162995596,67.96440489432703,"뚜렷한 DEAD TIME 없음",0,0,0,5,"","",TRUE,"분석 가능","수유동우체국",89.51612903225806,88.2091212458287,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"가오리역 1번",3110357,"호프-간이주점",53.50701402805611,43.49514563106796,53.50701402805611,"뚜렷한 DEAD TIME 없음",0,0,0,3,"06~11,11~14","",TRUE,"분석 가능","덕의초등학교",87.562625250501,71.34268537074149,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"가오리역 1번",3110357,"커피-음료",0.4491017964071856,54.00291120815138,0.4491017964071856,"17~21",97.74774774774775,504.95576022246007,97.74774774774775,2,"00~06,06~11,11~14,21~24","",TRUE,"분석 가능","당고개역 2번",87.96781437125748,20.958083832335326,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"인수동 우편취급국",3110358,"한식음식점",7.563959955506118,64.64757709251101,7.563959955506118,"06~11",90.62857142857142,442.62876961318693,90.62857142857142,5,"","",TRUE,"분석 가능","마장역 3번",92.02586206896551,98.66518353726363,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"인수동 우편취급국",3110358,"호프-간이주점",7.014028056112225,50.29126213592233,7.014028056112225,"뚜렷한 DEAD TIME 없음",0,0,0,5,"","",TRUE,"분석 가능","성신여대입구역 7번",88.86523046092184,66.93386773547094,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"인수동 우편취급국",3110358,"커피-음료",9.281437125748502,60.26200873362445,9.281437125748502,"14~17",94.01197604790418,581.3213356334858,94.01197604790418,5,"","",TRUE,"분석 가능","성신여대입구역 7번",88.5198353293413,30.988023952095805,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"수유시장옆",3110359,"한식음식점",4.894327030033371,79.95594713656388,4.894327030033371,"06~11",99.88571428571429,677.0124672643068,99.88571428571429,5,"","",TRUE,"분석 가능","성신여대운정그린캠퍼스",89.76640711902114,24.582869855394883,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"수유시장옆",3110359,"호프-간이주점",NA,70.48543689320388,NA,"뚜렷한 DEAD TIME 없음",0,0,0,0,"","00~06,06~11,11~14,14~17,17~21,21~24",FALSE,"활동 또는 관측 근거 부족",NA,NA,NA,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"수유시장옆",3110359,"커피-음료",7.18562874251497,76.12809315866085,7.18562874251497,"17~21",90.69069069069069,711.8689385730478,90.69069069069069,4,"00~06,21~24","",TRUE,"분석 가능","강동구립 천호도서관",89.40868263473054,77.09580838323353,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"수유초등학교",3110360,"한식음식점",58.39822024471635,73.568281938326,58.39822024471635,"뚜렷한 DEAD TIME 없음",0,0,0,5,"","",TRUE,"분석 가능","수유역 2번",89.86373748609566,65.29477196885428,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"수유초등학교",3110360,"분식전문점",0.2583979328165375,57.94621026894865,0.2583979328165375,"17~21",99.74025974025975,826.3497281073952,99.74025974025975,3,"00~06,06~11,21~24","",TRUE,"분석 가능","성신여대입구역 7번",89.5671834625323,11.369509043927648,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"수유초등학교",3110360,"호프-간이주점",49.298597194388776,61.74757281553398,49.298597194388776,"뚜렷한 DEAD TIME 없음",0,0,0,5,"","",TRUE,"분석 가능","수유역 2번",91.60821643286573,73.94789579158316,"100 - 16개 상권특성의 평균 절대 백분위 차이"
